condition,learner,seed,pehe,cate_rank_corr,value_learned_policy,value_treat_all,value_treat_none,fraction_treated_by_policy,value_oracle_policy,regret_vs_oracle
linear_moderate_confounding,linear,53,0.052932359969252094,0.9972799365799959,1.0556777732370466,1.0363205434465126,0.024857824023299238,0.92425,1.0548226566551726,-0.0008551165818739825
linear_moderate_confounding,linear,54,0.06774222501872727,0.9967522824845175,1.0237482911864224,0.9848429874518643,0.010982308697014349,0.91325,1.0190820138575598,-0.0046662773288626
linear_moderate_confounding,linear,55,0.10334855246316628,0.9900061950003872,1.0188839749605045,0.9859140209218449,-0.024157105277006884,0.915,1.0176793767311731,-0.0012045982293313884
linear_moderate_confounding,linear,56,0.05912474963095433,0.9964227605889225,0.978353118368031,0.9506140826510273,-0.045531077875451166,0.9225,0.981313820802271,0.00296070243424007
linear_moderate_confounding,linear,57,0.08797259247292105,0.9929732763733295,1.0236114355099095,1.0045618443238338,0.051719842754923334,0.918,1.0264985392356833,0.002887103725773832
linear_moderate_confounding,linear,58,0.08951298393743182,0.9914832925302057,1.0700994374575898,1.0569264651450803,0.012657167247332004,0.92425,1.0750582451817534,0.004958807724163572
linear_moderate_confounding,linear,59,0.06865407658372759,0.995411745525734,1.021199492499934,1.0122157589337548,0.022715261423491517,0.921,1.0347519639728617,0.013552471472927818
linear_moderate_confounding,linear,60,0.10220169035204965,0.9897223421076463,0.9825780607405082,0.9585181708302013,-0.010808082139491058,0.92425,0.9809707485257182,-0.0016073122147900465
linear_moderate_confounding,linear,61,0.1170733478771513,0.9914350986521934,1.0567612274762264,1.0560252675978832,-0.019350802326682175,0.94825,1.0535739057547473,-0.003187321721479064
linear_moderate_confounding,linear,62,0.0958530050380108,0.9972369208898075,1.0011367683719588,0.9792758305050522,-0.035891371312346425,0.91925,1.0070581006424568,0.00592133227049807
