sweep,value,seed,estimator,estimate,se,ci_low,ci_high,truth,min_propensity,max_propensity,clipped_fraction,treatment_rate,unmeasured
confounding_strength,0.0,17,aipw,0.9516010106088536,0.03351345320850643,0.885914642320181,1.0172873788975263,1.0,0.4150995839421336,0.5880090475072465,0.0,0.50875,False
confounding_strength,0.0,18,difference-in-means,1.0398946235469029,0.051883104091678345,0.9382037395272134,1.1415855075665924,1.0,0.41389029728147014,0.5989933101972303,0.0,0.5005,False
confounding_strength,0.0,18,outcome-regression,1.043136770442933,0.010169465319870601,1.0232046184159866,1.0630689224698795,1.0,0.41389029728147014,0.5989933101972303,0.0,0.5005,False
confounding_strength,0.0,18,ipw,1.0417623616651965,0.05198202688107819,0.9398775889782833,1.1436471343521097,1.0,0.41389029728147014,0.5989933101972303,0.0,0.5005,False
confounding_strength,0.0,18,aipw,1.041365665036303,0.032846125406201236,0.9769872592401486,1.1057440708324575,1.0,0.41389029728147014,0.5989933101972303,0.0,0.5005,False
confounding_strength,0.0,19,difference-in-means,0.9956668047756206,0.05146736663772329,0.894790766165683,1.0965428433855582,1.0,0.4182754341106236,0.5778487899208742,0.0,0.5045,False
confounding_strength,0.0,19,outcome-regression,0.9519870155827591,0.010199126815131987,0.9319967270251004,0.9719773041404178,1.0,0.4182754341106236,0.5778487899208742,0.0,0.5045,False
confounding_strength,0.0,19,ipw,0.9512793622673146,0.05151813035970007,0.8503038267623024,1.0522548977723267,1.0,0.4182754341106236,0.5778487899208742,0.0,0.5045,False
confounding_strength,0.0,19,aipw,0.9518348666211667,0.03372426260535641,0.8857353119146681,1.0179344213276653,1.0,0.4182754341106236,0.5778487899208742,0.0,0.5045,False
confounding_strength,0.0,20,difference-in-means,1.03129315985838,0.05242583297599191,0.928538527225436,1.1340477924913241,1.0,0.4393311889354792,0.5592630923055184,0.0,0.495,False
confounding_strength,0.0,20,outcome-regression,0.992243124922447,0.010866933538515226,0.9709439351869572,1.013542314657937,1.0,0.4393311889354792,0.5592630923055184,0.0,0.495,False
confounding_strength,0.0,20,ipw,0.99413673672287,0.05241942774889804,0.8913946583350298,1.09687881511071,1.0,0.4393311889354792,0.5592630923055184,0.0,0.495,False
confounding_strength,0.0,20,aipw,0.9924359061530346,0.03434928415501006,0.9251113092092148,1.0597605030968542,1.0,0.4393311889354792,0.5592630923055184,0.0,0.495,False
confounding_strength,0.0,21,difference-in-means,1.0813956665283884,0.05117503343799079,0.9810926009899265,1.1816987320668504,1.0,0.42141363430260037,0.5639573313360495,0.0,0.49675,False
confounding_strength,0.0,21,outcome-regression,1.0608838355653865,0.009785375835087736,1.0417044989286144,1.0800631722021585,1.0,0.42141363430260037,0.5639573313360495,0.0,0.49675,False
confounding_strength,0.0,21,ipw,1.0602893196184657,0.05117523503821025,0.9599858589435737,1.1605927802933578,1.0,0.42141363430260037,0.5639573313360495,0.0,0.49675,False
confounding_strength,0.0,21,aipw,1.058392273766403,0.03245654052143612,0.9947774543443884,1.1220070931884178,1.0,0.42141363430260037,0.5639573313360495,0.0,0.49675,False
confounding_strength,0.0,22,difference-in-means,1.0117539339217816,0.05109726617802395,0.9116032922128546,1.1119045756307084,1.0,0.43675863262086734,0.5602010313192775,0.0,0.502,False
confounding_strength,0.0,22,outcome-regression,0.9956979146874698,0.0111424054918365,0.9738587999234702,1.0175370294514694,1.0,0.43675863262086734,0.5602010313192775,0.0,0.502,False
confounding_strength,0.0,22,ipw,0.9995283189669572,0.051070438505852626,0.899430259495486,1.0996263784384284,1.0,0.43675863262086734,0.5602010313192775,0.0,0.502,False
confounding_strength,0.0,22,aipw,0.9992499851355383,0.033036009746566244,0.9344994060322684,1.0640005642388082,1.0,0.43675863262086734,0.5602010313192775,0.0,0.502,False
confounding_strength,0.0,23,difference-in-means,1.0371736679113137,0.05162724450950728,0.9359842686726795,1.138363067149948,1.0,0.40322002978506577,0.5788672346138353,0.0,0.4985,False
confounding_strength,0.0,23,outcome-regression,1.0093957519630394,0.011938897693588047,0.9859955124836068,1.032795991442472,1.0,0.40322002978506577,0.5788672346138353,0.0,0.4985,False
