seed,strategy,realised_value,regret_vs_oracle,regret_pct,spend_search,spend_email,spend_social,spend_display,spend_retargeting
76,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
76,causal,233.66181757307993,2.1858609872762145,0.9268104738698233,6,6,7,0.0,1.0
76,causal_lcb,233.66181757307993,2.1858609872762145,0.9268104738698233,6,6,7,0.0,1.0
76,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
76,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
77,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
77,causal,232.64203516176116,3.2056433985949866,1.3592007426838528,7,8,5,0.0,0.0
77,causal_lcb,232.64203516176116,3.2056433985949866,1.3592007426838528,7,8,5,0.0,0.0
77,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
77,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
78,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
78,causal,235.35392779350406,0.49375076685208796,0.20935154836630349,7,6,5,0.0,2.0
78,causal_lcb,235.35392779350406,0.49375076685208796,0.20935154836630349,7,6,5,0.0,2.0
78,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
78,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
79,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
79,causal,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
79,causal_lcb,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
79,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
79,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
80,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
80,causal,234.28006613045727,1.5676124298988725,0.6646715538892627,8,6,4,0.0,2.0
80,causal_lcb,234.28006613045727,1.5676124298988725,0.6646715538892627,8,6,4,0.0,2.0
80,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
80,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
81,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
81,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
81,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
81,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
81,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
82,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
82,causal,235.29371732255282,0.5539612378033212,0.23488093721539688,7,7,5,0.0,1.0
82,causal_lcb,235.29371732255282,0.5539612378033212,0.23488093721539688,7,7,5,0.0,1.0
82,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
82,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
83,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
83,causal,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
83,causal_lcb,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
83,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
83,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
84,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
84,causal,235.03158039529006,0.8160981650660801,0.34602764379435313,8,5,6,0.0,1.0
84,causal_lcb,235.03158039529006,0.8160981650660801,0.34602764379435313,8,5,6,0.0,1.0
84,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
84,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
85,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
85,causal,233.72397211685023,2.1237064435059096,0.9004567933291863,9,6,5,0.0,0.0
85,causal_lcb,233.72397211685023,2.1237064435059096,0.9004567933291863,9,6,5,0.0,0.0
85,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
85,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
86,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
86,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
86,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
86,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
86,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
87,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
87,causal,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
87,causal_lcb,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
87,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
87,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
88,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
88,causal,234.54396842136072,1.3037101389954273,0.5527763287531333,8,5,5,0.0,2.0
88,causal_lcb,234.54396842136072,1.3037101389954273,0.5527763287531333,8,5,5,0.0,2.0
88,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
88,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
89,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
89,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
89,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
89,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
89,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
90,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
90,causal,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
90,causal_lcb,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
90,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
90,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
91,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
91,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
91,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
91,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
91,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
92,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
92,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
92,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
92,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
92,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
93,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
93,causal,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
93,causal_lcb,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
93,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
93,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
94,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
94,causal,234.70495745359634,1.142721106759808,0.484516580250067,8,6,6,0.0,0.0
94,causal_lcb,234.70495745359634,1.142721106759808,0.484516580250067,8,6,6,0.0,0.0
94,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
94,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
95,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
95,causal,235.29371732255282,0.5539612378033212,0.23488093721539688,7,7,5,0.0,1.0
95,causal_lcb,235.29371732255282,0.5539612378033212,0.23488093721539688,7,7,5,0.0,1.0
95,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
95,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
96,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
96,causal,235.29371732255282,0.5539612378033212,0.23488093721539688,7,7,5,0.0,1.0
96,causal_lcb,235.29371732255282,0.5539612378033212,0.23488093721539688,7,7,5,0.0,1.0
96,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
96,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
97,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
97,causal,235.29371732255282,0.5539612378033212,0.23488093721539688,7,7,5,0.0,1.0
97,causal_lcb,235.29371732255282,0.5539612378033212,0.23488093721539688,7,7,5,0.0,1.0
97,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
97,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
98,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
98,causal,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
98,causal_lcb,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
98,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
98,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
99,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
99,causal,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
99,causal_lcb,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
99,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
99,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
100,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
100,causal,235.35392779350406,0.49375076685208796,0.20935154836630349,7,6,5,0.0,2.0
100,causal_lcb,235.35392779350406,0.49375076685208796,0.20935154836630349,7,6,5,0.0,2.0
100,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
100,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
101,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
101,causal,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
101,causal_lcb,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
101,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
101,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
102,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
102,causal,235.29371732255282,0.5539612378033212,0.23488093721539688,7,7,5,0.0,1.0
102,causal_lcb,235.29371732255282,0.5539612378033212,0.23488093721539688,7,7,5,0.0,1.0
102,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
102,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
103,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
103,causal,234.70495745359634,1.142721106759808,0.484516580250067,8,6,6,0.0,0.0
103,causal_lcb,234.70495745359634,1.142721106759808,0.484516580250067,8,6,6,0.0,0.0
103,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
103,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
104,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
104,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
104,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
104,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
104,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
105,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
105,causal,233.46748835509652,2.3801902052596233,1.0092065437271223,6,7,5,0.0,2.0
105,causal_lcb,233.46748835509652,2.3801902052596233,1.0092065437271223,6,7,5,0.0,2.0
105,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
105,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
106,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
106,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
106,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
106,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
106,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
107,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
107,causal,234.050595058544,1.7970835018121534,0.7619678568734604,9,5,5,0.0,1.0
107,causal_lcb,234.050595058544,1.7970835018121534,0.7619678568734604,9,5,5,0.0,1.0
107,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
107,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
108,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
108,causal,234.21985565950604,1.6278229008501057,0.6902009427383561,8,7,4,0.0,1.0
108,causal_lcb,234.21985565950604,1.6278229008501057,0.6902009427383561,8,7,4,0.0,1.0
108,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
108,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
109,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
109,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
109,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
109,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
109,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
110,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
110,causal,235.29371732255282,0.5539612378033212,0.23488093721539688,7,7,5,0.0,1.0
110,causal_lcb,235.29371732255282,0.5539612378033212,0.23488093721539688,7,7,5,0.0,1.0
110,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
110,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
111,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
111,causal,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
111,causal_lcb,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
111,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
111,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
112,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
112,causal,235.35392779350406,0.49375076685208796,0.20935154836630349,7,6,5,0.0,2.0
112,causal_lcb,235.35392779350406,0.49375076685208796,0.20935154836630349,7,6,5,0.0,2.0
112,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
112,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
113,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
113,causal,235.29371732255282,0.5539612378033212,0.23488093721539688,7,7,5,0.0,1.0
113,causal_lcb,235.29371732255282,0.5539612378033212,0.23488093721539688,7,7,5,0.0,1.0
113,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
113,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
114,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
114,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
114,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
114,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
114,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
115,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
115,causal,232.90787395178418,2.9398046085719614,1.2464844371235273,9,5,6,0.0,0.0
115,causal_lcb,232.90787395178418,2.9398046085719614,1.2464844371235273,9,5,6,0.0,0.0
115,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
115,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
116,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
116,causal,235.29371732255282,0.5539612378033212,0.23488093721539688,7,7,5,0.0,1.0
116,causal_lcb,235.29371732255282,0.5539612378033212,0.23488093721539688,7,7,5,0.0,1.0
116,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
116,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
117,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
117,causal,235.03158039529006,0.8160981650660801,0.34602764379435313,8,5,6,0.0,1.0
117,causal_lcb,235.03158039529006,0.8160981650660801,0.34602764379435313,8,5,6,0.0,1.0
117,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
117,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
118,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
118,causal,235.29371732255282,0.5539612378033212,0.23488093721539688,7,7,5,0.0,1.0
118,causal_lcb,235.29371732255282,0.5539612378033212,0.23488093721539688,7,7,5,0.0,1.0
118,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
118,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
119,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
119,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
119,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
119,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
119,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
120,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
120,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
120,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
120,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
120,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
121,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
121,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
121,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
121,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
121,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
122,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
122,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
122,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
122,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
122,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
123,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
123,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
123,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
123,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
123,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
124,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
124,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
124,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
124,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
124,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
125,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
125,causal,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
125,causal_lcb,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
125,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
125,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
126,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
126,causal,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
126,causal_lcb,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
126,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
126,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
127,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
127,causal,234.21985565950604,1.6278229008501057,0.6902009427383561,8,7,4,0.0,1.0
127,causal_lcb,234.21985565950604,1.6278229008501057,0.6902009427383561,8,7,4,0.0,1.0
127,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
127,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
128,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
128,causal,235.03158039529006,0.8160981650660801,0.34602764379435313,8,5,6,0.0,1.0
128,causal_lcb,235.03158039529006,0.8160981650660801,0.34602764379435313,8,5,6,0.0,1.0
128,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
128,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
129,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
129,causal,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
129,causal_lcb,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
129,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
129,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
130,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
130,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
130,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
130,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
130,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
131,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
131,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
131,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
131,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
131,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
132,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
132,causal,234.1843364015408,1.6633421588153396,0.7052611961112313,7,5,7,0.0,1.0
132,causal_lcb,234.1843364015408,1.6633421588153396,0.7052611961112313,7,5,7,0.0,1.0
132,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
132,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
133,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
133,causal,234.0153107999771,1.832367760379043,0.7769284699192487,6,6,6,0.0,2.0
133,causal_lcb,234.0153107999771,1.832367760379043,0.7769284699192487,6,6,6,0.0,2.0
133,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
133,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
134,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
134,causal,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
134,causal_lcb,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
134,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
134,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
135,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
135,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
135,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
135,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
135,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
136,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
136,causal,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
136,causal_lcb,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
136,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
136,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
137,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
137,causal,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
137,causal_lcb,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
137,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
137,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
138,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
138,causal,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
138,causal_lcb,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
138,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
138,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
139,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
139,causal,234.70495745359634,1.142721106759808,0.484516580250067,8,6,6,0.0,0.0
139,causal_lcb,234.70495745359634,1.142721106759808,0.484516580250067,8,6,6,0.0,0.0
139,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
139,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
140,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
140,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
140,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
140,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
140,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
141,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
141,causal,233.95510032902587,1.8925782313302761,0.8024578587683421,6,7,6,0.0,1.0
