experiment_id,domain,heterogeneity,aggregation,seed,final_auroc,final_accuracy,worst_client_auroc,client_dispersion,convergence_round,runtime_ms,communication_bytes
P2-E1,financial-sim,moderate,trimmed-mean,20260404,0.731778,0.8395,0.590659,0.089892,8,52,83200
P2-E1,financial-sim,moderate,trimmed-mean,20260505,0.747623,0.8325,0.481695,0.143631,5,53,83200
P2-E1,financial-sim,moderate,trimmed-mean,20260606,0.724559,0.8395,0.503078,0.116229,3,55,83200
P2-E1,financial-sim,moderate,trimmed-mean,20260707,0.716456,0.815,0.571373,0.096722,1,53,83200
P2-E1,financial-sim,moderate,trimmed-mean,20260808,0.736202,0.8165,0.475068,0.127091,1,53,83200
P2-E1,financial-sim,moderate,trimmed-mean,20260909,0.748525,0.8235,0.515577,0.12003,1,52,83200
P2-E1,financial-sim,moderate,trimmed-mean,20261010,0.6956,0.825,0.520445,0.101817,4,52,83200
P2-E1,financial-sim,moderate,trimmed-mean,20261111,0.75914,0.8395,0.430541,0.136336,6,52,83200
P2-E1,financial-sim,moderate,trimmed-mean,20261212,0.751815,0.849,0.502038,0.127871,7,52,83200
P2-E1,financial-sim,moderate,trimmed-mean,20261313,0.747376,0.8405,0.496684,0.115588,5,51,83200
P2-E1,financial-sim,moderate,trimmed-mean,20261414,0.733679,0.84,0.541367,0.098551,8,52,83200
P2-E1,financial-sim,moderate,trimmed-mean,20261515,0.726547,0.826,0.517662,0.108713,1,52,83200
P2-E1,financial-sim,moderate,trimmed-mean,20261616,0.72818,0.8435,0.432914,0.144456,1,52,83200
P2-E1,financial-sim,moderate,trimmed-mean,20261717,0.755506,0.8055,0.434158,0.123402,1,51,83200
P2-E1,financial-sim,moderate,trimmed-mean,20261818,0.738628,0.8485,0.461538,0.159177,7,52,83200
P2-E1,financial-sim,moderate,trimmed-mean,20261919,0.729563,0.8305,0.551945,0.083526,7,52,83200
P2-E1,financial-sim,moderate,trust-weighted,20260000,0.702185,0.8355,0.543821,0.117221,6,56,83200
P2-E1,financial-sim,moderate,trust-weighted,20260101,0.746787,0.836,0.522745,0.116762,7,56,83200
P2-E1,financial-sim,moderate,trust-weighted,20260202,0.741719,0.847,0.472998,0.113635,9,60,83200
P2-E1,financial-sim,moderate,trust-weighted,20260303,0.749064,0.8295,0.489444,0.121482,4,64,83200
P2-E1,financial-sim,moderate,trust-weighted,20260404,0.731724,0.8375,0.590659,0.089963,7,56,83200
P2-E1,financial-sim,moderate,trust-weighted,20260505,0.748065,0.834,0.47991,0.143492,5,56,83200
P2-E1,financial-sim,moderate,trust-weighted,20260606,0.724603,0.8405,0.51018,0.11645,3,55,83200
P2-E1,financial-sim,moderate,trust-weighted,20260707,0.716454,0.8165,0.567647,0.096933,1,56,83200
P2-E1,financial-sim,moderate,trust-weighted,20260808,0.737153,0.818,0.475313,0.126824,1,55,83200
P2-E1,financial-sim,moderate,trust-weighted,20260909,0.748758,0.825,0.522727,0.119493,1,56,83200
P2-E1,financial-sim,moderate,trust-weighted,20261010,0.696641,0.826,0.524727,0.101252,4,56,83200
P2-E1,financial-sim,moderate,trust-weighted,20261111,0.758414,0.8395,0.439224,0.134239,6,56,83200
P2-E1,financial-sim,moderate,trust-weighted,20261212,0.750767,0.85,0.505095,0.126703,7,56,83200
P2-E1,financial-sim,moderate,trust-weighted,20261313,0.746316,0.8405,0.5,0.11584,6,56,83200
P2-E1,financial-sim,moderate,trust-weighted,20261414,0.735406,0.8385,0.540037,0.100642,7,55,83200
P2-E1,financial-sim,moderate,trust-weighted,20261515,0.726569,0.8275,0.516378,0.109011,1,56,83200
P2-E1,financial-sim,moderate,trust-weighted,20261616,0.728079,0.8395,0.4256,0.143957,1,55,83200
P2-E1,financial-sim,moderate,trust-weighted,20261717,0.756012,0.8065,0.436818,0.123336,2,57,83200
P2-E1,financial-sim,moderate,trust-weighted,20261818,0.739375,0.8475,0.462149,0.158772,7,57,83200
P2-E1,financial-sim,moderate,trust-weighted,20261919,0.72957,0.8315,0.553271,0.084054,8,57,83200
P2-E1,financial-sim,severe,fedavg,20260000,0.699618,0.8325,0.483725,0.143297,5,53,83200
P2-E1,financial-sim,severe,fedavg,20260101,0.74264,0.836,0.497863,0.138179,9,53,83200
P2-E1,financial-sim,severe,fedavg,20260202,0.739511,0.8485,0.375833,0.148669,13,52,83200
P2-E1,financial-sim,severe,fedavg,20260303,0.739223,0.828,0.436523,0.156056,5,52,83200
P2-E1,financial-sim,severe,fedavg,20260404,0.729473,0.841,0.427396,0.135661,12,65,83200
P2-E1,financial-sim,severe,fedavg,20260505,0.745299,0.8015,0.473879,0.140767,3,53,83200
P2-E1,financial-sim,severe,fedavg,20260606,0.721901,0.825,0.422216,0.136737,13,55,83200
P2-E1,financial-sim,severe,fedavg,20260707,0.71398,0.76,0.436552,0.140347,1,54,83200
P2-E1,financial-sim,severe,fedavg,20260808,0.729507,0.83,0.426287,0.159681,1,54,83200
P2-E1,financial-sim,severe,fedavg,20260909,0.741582,0.8105,0.355278,0.155164,1,53,83200
P2-E1,financial-sim,severe,fedavg,20261010,0.695554,0.83,0.396036,0.149879,1,51,83200
P2-E1,financial-sim,severe,fedavg,20261111,0.764985,0.826,0.428498,0.157082,1,52,83200
P2-E1,financial-sim,severe,fedavg,20261212,0.747654,0.8405,0.419843,0.14287,11,51,83200
P2-E1,financial-sim,severe,fedavg,20261313,0.747403,0.82,0.406667,0.149274,1,54,83200
P2-E1,financial-sim,severe,fedavg,20261414,0.73997,0.84,0.3848,0.137031,6,51,83200
P2-E1,financial-sim,severe,fedavg,20261515,0.718702,0.806,0.376229,0.148071,1,56,83200
P2-E1,financial-sim,severe,fedavg,20261616,0.703649,0.8275,0.424711,0.150174,1,58,83200
P2-E1,financial-sim,severe,fedavg,20261717,0.759022,0.82,0.442405,0.134635,6,54,83200
P2-E1,financial-sim,severe,fedavg,20261818,0.726354,0.839,0.395833,0.142065,19,51,83200
P2-E1,financial-sim,severe,fedavg,20261919,0.714508,0.826,0.485444,0.14034,11,52,83200
P2-E1,financial-sim,severe,fedprox,20260000,0.699618,0.8325,0.483725,0.143297,5,60,83200
P2-E1,financial-sim,severe,fedprox,20260101,0.74264,0.836,0.497863,0.138179,9,52,83200
P2-E1,financial-sim,severe,fedprox,20260202,0.739511,0.8485,0.375833,0.148669,13,52,83200
P2-E1,financial-sim,severe,fedprox,20260303,0.739223,0.828,0.436523,0.156056,5,51,83200
P2-E1,financial-sim,severe,fedprox,20260404,0.729473,0.841,0.427396,0.135661,12,55,83200
P2-E1,financial-sim,severe,fedprox,20260505,0.745299,0.8015,0.473879,0.140767,3,53,83200
P2-E1,financial-sim,severe,fedprox,20260606,0.721901,0.825,0.422216,0.136737,13,53,83200
P2-E1,financial-sim,severe,fedprox,20260707,0.71398,0.76,0.436552,0.140347,1,52,83200
P2-E1,financial-sim,severe,fedprox,20260808,0.729507,0.83,0.426287,0.159681,1,51,83200
P2-E1,financial-sim,severe,fedprox,20260909,0.741582,0.8105,0.355278,0.155164,1,50,83200
P2-E1,financial-sim,severe,fedprox,20261010,0.695554,0.83,0.396036,0.149879,1,51,83200
P2-E1,financial-sim,severe,fedprox,20261111,0.764985,0.826,0.428498,0.157082,1,50,83200
P2-E1,financial-sim,severe,fedprox,20261212,0.747654,0.8405,0.419843,0.14287,11,50,83200
P2-E1,financial-sim,severe,fedprox,20261313,0.747403,0.82,0.406667,0.149274,1,52,83200
P2-E1,financial-sim,severe,fedprox,20261414,0.73997,0.84,0.3848,0.137031,6,54,83200
P2-E1,financial-sim,severe,fedprox,20261515,0.718702,0.806,0.376229,0.148071,1,52,83200
P2-E1,financial-sim,severe,fedprox,20261616,0.703649,0.8275,0.424711,0.150174,1,51,83200
P2-E1,financial-sim,severe,fedprox,20261717,0.759022,0.82,0.442405,0.134635,6,51,83200
P2-E1,financial-sim,severe,fedprox,20261818,0.726354,0.839,0.395833,0.142065,19,51,83200
P2-E1,financial-sim,severe,fedprox,20261919,0.714508,0.826,0.485444,0.14034,11,51,83200
P2-E1,financial-sim,severe,weighted,20260000,0.699618,0.8325,0.483725,0.143297,5,64,83200
P2-E1,financial-sim,severe,weighted,20260101,0.74264,0.836,0.497863,0.138179,9,52,83200
P2-E1,financial-sim,severe,weighted,20260202,0.739511,0.8485,0.375833,0.148669,13,53,83200
P2-E1,financial-sim,severe,weighted,20260303,0.739223,0.828,0.436523,0.156056,5,54,83200
P2-E1,financial-sim,severe,weighted,20260404,0.729473,0.841,0.427396,0.135661,12,56,83200
P2-E1,financial-sim,severe,weighted,20260505,0.745299,0.8015,0.473879,0.140767,3,55,83200
P2-E1,financial-sim,severe,weighted,20260606,0.721901,0.825,0.422216,0.136737,13,53,83200
P2-E1,financial-sim,severe,weighted,20260707,0.71398,0.76,0.436552,0.140347,1,53,83200
P2-E1,financial-sim,severe,weighted,20260808,0.729507,0.83,0.426287,0.159681,1,54,83200
P2-E1,financial-sim,severe,weighted,20260909,0.741582,0.8105,0.355278,0.155164,1,55,83200
P2-E1,financial-sim,severe,weighted,20261010,0.695554,0.83,0.396036,0.149879,1,57,83200
P2-E1,financial-sim,severe,weighted,20261111,0.764985,0.826,0.428498,0.157082,1,54,83200
P2-E1,financial-sim,severe,weighted,20261212,0.747654,0.8405,0.419843,0.14287,11,55,83200
P2-E1,financial-sim,severe,weighted,20261313,0.747403,0.82,0.406667,0.149274,1,52,83200
P2-E1,financial-sim,severe,weighted,20261414,0.73997,0.84,0.3848,0.137031,6,52,83200
P2-E1,financial-sim,severe,weighted,20261515,0.718702,0.806,0.376229,0.148071,1,52,83200
P2-E1,financial-sim,severe,weighted,20261616,0.703649,0.8275,0.424711,0.150174,1,54,83200
P2-E1,financial-sim,severe,weighted,20261717,0.759022,0.82,0.442405,0.134635,6,54,83200
P2-E1,financial-sim,severe,weighted,20261818,0.726354,0.839,0.395833,0.142065,19,54,83200
P2-E1,financial-sim,severe,weighted,20261919,0.714508,0.826,0.485444,0.14034,11,55,83200
P2-E1,financial-sim,severe,median,20260000,0.693815,0.826,0.46337,0.143182,6,53,83200
P2-E1,financial-sim,severe,median,20260101,0.740154,0.829,0.492876,0.136641,7,52,83200
P2-E1,financial-sim,severe,median,20260202,0.738223,0.8305,0.391667,0.136486,19,51,83200
P2-E1,financial-sim,severe,median,20260303,0.737913,0.8265,0.439306,0.152661,1,52,83200
P2-E1,financial-sim,severe,median,20260404,0.724178,0.835,0.40483,0.129675,16,54,83200
P2-E1,financial-sim,severe,median,20260505,0.740621,0.7885,0.47717,0.138688,1,54,83200
P2-E1,financial-sim,severe,median,20260606,0.716248,0.813,0.430358,0.127263,23,53,83200
P2-E1,financial-sim,severe,median,20260707,0.713713,0.753,0.426177,0.136206,1,53,83200
P2-E1,financial-sim,severe,median,20260808,0.729562,0.8255,0.440244,0.148496,1,53,83200
P2-E1,financial-sim,severe,median,20260909,0.742379,0.832,0.381389,0.151915,1,57,83200
P2-E1,financial-sim,severe,median,20261010,0.678398,0.824,0.425645,0.143435,1,54,83200
P2-E1,financial-sim,severe,median,20261111,0.762422,0.833,0.416241,0.157439,1,52,83200
P2-E1,financial-sim,severe,median,20261212,0.744339,0.8395,0.412986,0.141151,6,53,83200
P2-E1,financial-sim,severe,median,20261313,0.747376,0.797,0.396111,0.148432,1,52,83200
P2-E1,financial-sim,severe,median,20261414,0.734894,0.833,0.418951,0.128804,7,56,83200
P2-E1,financial-sim,severe,median,20261515,0.715241,0.7915,0.3904,0.146166,1,56,83200
P2-E1,financial-sim,severe,median,20261616,0.693032,0.8155,0.441661,0.134352,9,55,83200
P2-E1,financial-sim,severe,median,20261717,0.749737,0.827,0.404363,0.139764,10,54,83200
P2-E1,financial-sim,severe,median,20261818,0.706094,0.8265,0.398911,0.139736,11,52,83200
P2-E1,financial-sim,severe,median,20261919,0.695759,0.826,0.478294,0.140041,13,54,83200
P2-E1,financial-sim,severe,trimmed-mean,20260000,0.70094,0.835,0.484432,0.14333,8,55,83200
P2-E1,financial-sim,severe,trimmed-mean,20260101,0.743376,0.834,0.505107,0.138093,10,53,83200
P2-E1,financial-sim,severe,trimmed-mean,20260202,0.737782,0.8495,0.380833,0.148031,13,51,83200
P2-E1,financial-sim,severe,trimmed-mean,20260303,0.741206,0.8335,0.439735,0.154459,4,54,83200
P2-E1,financial-sim,severe,trimmed-mean,20260404,0.72863,0.8385,0.424105,0.134712,14,54,83200
P2-E1,financial-sim,severe,trimmed-mean,20260505,0.743277,0.7935,0.474702,0.139748,1,54,83200
P2-E1,financial-sim,severe,trimmed-mean,20260606,0.719589,0.8135,0.421634,0.133372,15,52,83200
P2-E1,financial-sim,severe,trimmed-mean,20260707,0.713738,0.755,0.438947,0.137339,1,53,83200
P2-E1,financial-sim,severe,trimmed-mean,20260808,0.729126,0.825,0.425225,0.160432,1,54,83200
P2-E1,financial-sim,severe,trimmed-mean,20260909,0.741709,0.813,0.353333,0.156506,1,53,83200
P2-E1,financial-sim,severe,trimmed-mean,20261010,0.689343,0.833,0.405766,0.145793,1,51,83200
P2-E1,financial-sim,severe,trimmed-mean,20261111,0.764881,0.8245,0.421859,0.158218,1,52,83200
P2-E1,financial-sim,severe,trimmed-mean,20261212,0.74636,0.8375,0.419843,0.144099,11,53,83200
P2-E1,financial-sim,severe,trimmed-mean,20261313,0.748524,0.8135,0.401667,0.148547,1,53,83200
P2-E1,financial-sim,severe,trimmed-mean,20261414,0.740529,0.8385,0.392496,0.136189,6,52,83200
P2-E1,financial-sim,severe,trimmed-mean,20261515,0.718204,0.8015,0.377371,0.147275,1,52,83200
P2-E1,financial-sim,severe,trimmed-mean,20261616,0.689877,0.8225,0.420781,0.147853,1,51,83200
P2-E1,financial-sim,severe,trimmed-mean,20261717,0.757995,0.822,0.429103,0.138069,7,54,83200
P2-E1,financial-sim,severe,trimmed-mean,20261818,0.722093,0.8385,0.39607,0.143018,19,52,83200
P2-E1,financial-sim,severe,trimmed-mean,20261919,0.707695,0.828,0.487998,0.138151,9,53,83200
P2-E1,financial-sim,severe,trust-weighted,20260000,0.700128,0.836,0.485686,0.143092,6,57,83200
P2-E1,financial-sim,severe,trust-weighted,20260101,0.742081,0.835,0.497558,0.137719,10,58,83200
P2-E1,financial-sim,severe,trust-weighted,20260202,0.736661,0.837,0.385833,0.144525,13,57,83200
P2-E1,financial-sim,severe,trust-weighted,20260303,0.738053,0.8315,0.438878,0.154834,4,56,83200
P2-E1,financial-sim,severe,trust-weighted,20260404,0.728796,0.8405,0.427807,0.134638,14,60,83200
P2-E1,financial-sim,severe,trust-weighted,20260505,0.744831,0.7925,0.47429,0.140876,1,57,83200
P2-E1,financial-sim,severe,trust-weighted,20260606,0.717421,0.8095,0.428613,0.128728,12,57,83200
P2-E1,financial-sim,severe,trust-weighted,20260707,0.71383,0.7525,0.438148,0.138302,1,60,83200
P2-E1,financial-sim,severe,trust-weighted,20260808,0.730381,0.832,0.427741,0.158799,1,58,83200
P2-E1,financial-sim,severe,trust-weighted,20260909,0.74102,0.8115,0.354444,0.155303,1,57,83200
P2-E1,financial-sim,severe,trust-weighted,20261010,0.694454,0.8335,0.398919,0.147989,1,56,83200
P2-E1,financial-sim,severe,trust-weighted,20261111,0.763787,0.825,0.429775,0.156485,1,57,83200
P2-E1,financial-sim,severe,trust-weighted,20261212,0.747343,0.8355,0.419439,0.143595,10,57,83200
P2-E1,financial-sim,severe,trust-weighted,20261313,0.747841,0.8095,0.404444,0.148833,1,56,83200
P2-E1,financial-sim,severe,trust-weighted,20261414,0.738405,0.835,0.383838,0.135713,6,64,83200
P2-E1,financial-sim,severe,trust-weighted,20261515,0.718155,0.801,0.375314,0.147767,1,59,83200
P2-E1,financial-sim,severe,trust-weighted,20261616,0.691464,0.827,0.422746,0.148646,1,56,83200
P2-E1,financial-sim,severe,trust-weighted,20261717,0.756308,0.8195,0.443735,0.135341,6,58,83200
P2-E1,financial-sim,severe,trust-weighted,20261818,0.720433,0.8275,0.401042,0.138587,19,57,83200
P2-E1,financial-sim,severe,trust-weighted,20261919,0.706152,0.8285,0.493361,0.137887,6,56,83200
