experiment_id,domain,aggregation,attack_id,adversarial_fraction,seed,clean_auroc,attacked_auroc,abs_degradation,rel_degradation,worst_client_auroc,runtime_ms
P2-E3,clinical-sim,trust-weighted,gaussian-5,0.3,20261515,0.81305,0.666291,0.146759,0.468804,0.571803,32
P2-E3,clinical-sim,trust-weighted,gaussian-5,0.3,20261616,0.80681,0.676767,0.130044,0.423857,0.491321,31
P2-E3,clinical-sim,trust-weighted,gaussian-5,0.3,20261717,0.815164,0.676908,0.138256,0.438679,0.485236,30
P2-E3,clinical-sim,trust-weighted,gaussian-5,0.3,20261818,0.815037,0.673264,0.141773,0.450019,0.514132,32
P2-E3,clinical-sim,trust-weighted,gaussian-5,0.3,20261919,0.800016,0.637284,0.162733,0.542413,0.431713,32
P2-E3,financial-sim,fedavg,sign-flip-5,0.1,20260000,0.702119,0.573222,0.128897,0.637729,0.377475,51
P2-E3,financial-sim,fedavg,sign-flip-5,0.1,20260101,0.747109,0.456864,0.290245,1.174561,0.265917,51
P2-E3,financial-sim,fedavg,sign-flip-5,0.1,20260202,0.741642,0.640094,0.101548,0.420242,0.361582,53
P2-E3,financial-sim,fedavg,sign-flip-5,0.1,20260303,0.749212,0.657089,0.092123,0.369657,0.242565,54
P2-E3,financial-sim,fedavg,sign-flip-5,0.1,20260404,0.731946,0.587561,0.144385,0.622493,0.305,53
P2-E3,financial-sim,fedavg,sign-flip-5,0.1,20260505,0.747909,0.705993,0.041916,0.169077,0.436516,54
P2-E3,financial-sim,fedavg,sign-flip-5,0.1,20260606,0.724694,0.657716,0.066978,0.298086,0.441592,52
P2-E3,financial-sim,fedavg,sign-flip-5,0.1,20260707,0.717103,0.576091,0.141012,0.649516,0.380457,54
P2-E3,financial-sim,fedavg,sign-flip-5,0.1,20260808,0.736872,0.690731,0.046142,0.194795,0.485384,53
P2-E3,financial-sim,fedavg,sign-flip-5,0.1,20260909,0.749372,0.696962,0.05241,0.210168,0.487232,54
P2-E3,financial-sim,fedavg,sign-flip-5,0.1,20261010,0.697503,0.586163,0.11134,0.563739,0.359048,53
P2-E3,financial-sim,fedavg,sign-flip-5,0.1,20261111,0.759479,0.537724,0.221755,0.854616,0.328245,52
P2-E3,financial-sim,fedavg,sign-flip-5,0.1,20261212,0.750862,0.640823,0.110039,0.438643,0.445697,51
P2-E3,financial-sim,fedavg,sign-flip-5,0.1,20261313,0.746391,0.636484,0.109906,0.446066,0.481494,53
P2-E3,financial-sim,fedavg,sign-flip-5,0.1,20261414,0.735347,0.622176,0.113172,0.48087,0.469866,52
P2-E3,financial-sim,fedavg,sign-flip-5,0.1,20261515,0.725206,0.631028,0.094177,0.418184,0.499463,53
P2-E3,financial-sim,fedavg,sign-flip-5,0.1,20261616,0.730612,0.536483,0.194129,0.841798,0.319444,52
P2-E3,financial-sim,fedavg,sign-flip-5,0.1,20261717,0.756063,0.665023,0.09104,0.355538,0.502793,52
P2-E3,financial-sim,fedavg,sign-flip-5,0.1,20261818,0.740909,0.714279,0.02663,0.110538,0.4544,52
P2-E3,financial-sim,fedavg,sign-flip-5,0.1,20261919,0.730414,0.52187,0.208544,0.905083,0.121481,53
P2-E3,financial-sim,fedavg,sign-flip-5,0.2,20260000,0.702119,0.556539,0.14558,0.720269,0.354844,49
P2-E3,financial-sim,fedavg,sign-flip-5,0.2,20260101,0.747109,0.296513,0.450596,1.823469,0.131818,51
P2-E3,financial-sim,fedavg,sign-flip-5,0.2,20260202,0.741642,0.531955,0.209688,0.86776,0.346201,47
P2-E3,financial-sim,fedavg,sign-flip-5,0.2,20260303,0.749212,0.425614,0.323598,1.298486,0.102833,53
P2-E3,financial-sim,fedavg,sign-flip-5,0.2,20260404,0.731946,0.522137,0.20981,0.904561,0.29017,52
P2-E3,financial-sim,fedavg,sign-flip-5,0.2,20260505,0.747909,0.505791,0.242118,0.976639,0.296775,49
P2-E3,financial-sim,fedavg,sign-flip-5,0.2,20260606,0.724694,0.373331,0.351363,1.563739,0.151313,49
P2-E3,financial-sim,fedavg,sign-flip-5,0.2,20260707,0.717103,0.535726,0.181377,0.835442,0.347313,47
P2-E3,financial-sim,fedavg,sign-flip-5,0.2,20260808,0.736872,0.440415,0.296457,1.251548,0.126698,51
P2-E3,financial-sim,fedavg,sign-flip-5,0.2,20260909,0.749372,0.359884,0.389488,1.561876,0.185378,53
P2-E3,financial-sim,fedavg,sign-flip-5,0.2,20261010,0.697503,0.512505,0.184998,0.936683,0.255149,50
P2-E3,financial-sim,fedavg,sign-flip-5,0.2,20261111,0.759479,0.549179,0.2103,0.81047,0.338153,50
P2-E3,financial-sim,fedavg,sign-flip-5,0.2,20261212,0.750862,0.630752,0.120111,0.478791,0.412874,52
P2-E3,financial-sim,fedavg,sign-flip-5,0.2,20261313,0.746391,0.284339,0.462051,1.875279,0.075386,53
P2-E3,financial-sim,fedavg,sign-flip-5,0.2,20261414,0.735347,0.276344,0.459004,1.950325,0.12376,51
P2-E3,financial-sim,fedavg,sign-flip-5,0.2,20261515,0.725206,0.527497,0.197708,0.877901,0.313546,51
P2-E3,financial-sim,fedavg,sign-flip-5,0.2,20261616,0.730612,0.548712,0.1819,0.78877,0.444568,50
P2-E3,financial-sim,fedavg,sign-flip-5,0.2,20261717,0.756063,0.387851,0.368212,1.437972,0.176127,49
P2-E3,financial-sim,fedavg,sign-flip-5,0.2,20261818,0.740909,0.397097,0.343811,1.427144,0.183518,53
P2-E3,financial-sim,fedavg,sign-flip-5,0.2,20261919,0.730414,0.436175,0.29424,1.277003,0.108604,51
P2-E3,financial-sim,fedavg,sign-flip-5,0.3,20260000,0.702119,0.463261,0.238858,1.18177,0.285942,47
P2-E3,financial-sim,fedavg,sign-flip-5,0.3,20260101,0.747109,0.341433,0.405677,1.641689,0.159747,51
P2-E3,financial-sim,fedavg,sign-flip-5,0.3,20260202,0.741642,0.543075,0.198567,0.82174,0.401621,46
P2-E3,financial-sim,fedavg,sign-flip-5,0.3,20260303,0.749212,0.285906,0.463306,1.859085,0.105395,48
P2-E3,financial-sim,fedavg,sign-flip-5,0.3,20260404,0.731946,0.497557,0.234389,1.010533,0.267578,45
P2-E3,financial-sim,fedavg,sign-flip-5,0.3,20260505,0.747909,0.449475,0.298434,1.203803,0.22506,44
P2-E3,financial-sim,fedavg,sign-flip-5,0.3,20260606,0.724694,0.515391,0.209303,0.931501,0.364347,45
P2-E3,financial-sim,fedavg,sign-flip-5,0.3,20260707,0.717103,0.507283,0.209821,0.966455,0.312279,46
P2-E3,financial-sim,fedavg,sign-flip-5,0.3,20260808,0.736872,0.309838,0.427034,1.802805,0.084742,50
P2-E3,financial-sim,fedavg,sign-flip-5,0.3,20260909,0.749372,0.337568,0.411804,1.651363,0.182308,47
P2-E3,financial-sim,fedavg,sign-flip-5,0.3,20261010,0.697503,0.462002,0.235501,1.19239,0.133039,48
P2-E3,financial-sim,fedavg,sign-flip-5,0.3,20261111,0.759479,0.552594,0.206884,0.797308,0.374171,51
P2-E3,financial-sim,fedavg,sign-flip-5,0.3,20261212,0.750862,0.471338,0.279525,1.114255,0.305367,52
P2-E3,financial-sim,fedavg,sign-flip-5,0.3,20261313,0.746391,0.309072,0.437319,1.7749,0.104099,50
P2-E3,financial-sim,fedavg,sign-flip-5,0.3,20261414,0.735347,0.26669,0.468657,1.991344,0.122329,50
P2-E3,financial-sim,fedavg,sign-flip-5,0.3,20261515,0.725206,0.500888,0.224317,0.996056,0.308104,46
P2-E3,financial-sim,fedavg,sign-flip-5,0.3,20261616,0.730612,0.505502,0.22511,0.97614,0.323158,44
P2-E3,financial-sim,fedavg,sign-flip-5,0.3,20261717,0.756063,0.339545,0.416519,1.626624,0.103123,50
P2-E3,financial-sim,fedavg,sign-flip-5,0.3,20261818,0.740909,0.347944,0.392965,1.631178,0.130513,48
P2-E3,financial-sim,fedavg,sign-flip-5,0.3,20261919,0.730414,0.403962,0.326453,1.416808,0.114074,51
P2-E3,financial-sim,fedavg,scale-10,0.1,20260000,0.702119,0.695748,0.00637,0.031518,0.54876,51
P2-E3,financial-sim,fedavg,scale-10,0.1,20260101,0.747109,0.74232,0.00479,0.019383,0.489758,53
P2-E3,financial-sim,fedavg,scale-10,0.1,20260202,0.741642,0.698921,0.042721,0.176794,0.482841,53
P2-E3,financial-sim,fedavg,scale-10,0.1,20260303,0.749212,0.744483,0.004729,0.018975,0.479722,52
P2-E3,financial-sim,fedavg,scale-10,0.1,20260404,0.731946,0.72449,0.007456,0.032146,0.590518,52
P2-E3,financial-sim,fedavg,scale-10,0.1,20260505,0.747909,0.736685,0.011224,0.045275,0.497589,53
P2-E3,financial-sim,fedavg,scale-10,0.1,20260606,0.724694,0.714408,0.010286,0.045776,0.495265,53
P2-E3,financial-sim,fedavg,scale-10,0.1,20260707,0.717103,0.709572,0.007531,0.034688,0.548824,54
P2-E3,financial-sim,fedavg,scale-10,0.1,20260808,0.736872,0.733727,0.003145,0.013279,0.471629,55
P2-E3,financial-sim,fedavg,scale-10,0.1,20260909,0.749372,0.750099,-0.000727,-0.002917,0.532686,51
P2-E3,financial-sim,fedavg,scale-10,0.1,20261010,0.697503,0.678797,0.018706,0.094713,0.555984,53
P2-E3,financial-sim,fedavg,scale-10,0.1,20261111,0.759479,0.756122,0.003357,0.012936,0.438713,53
P2-E3,financial-sim,fedavg,scale-10,0.1,20261212,0.750862,0.745806,0.005056,0.020155,0.509511,53
P2-E3,financial-sim,fedavg,scale-10,0.1,20261313,0.746391,0.744528,0.001863,0.00756,0.488064,52
P2-E3,financial-sim,fedavg,scale-10,0.1,20261414,0.735347,0.733284,0.002064,0.008768,0.534722,54
P2-E3,financial-sim,fedavg,scale-10,0.1,20261515,0.725206,0.720091,0.005114,0.02271,0.500107,54
P2-E3,financial-sim,fedavg,scale-10,0.1,20261616,0.730612,0.724717,0.005895,0.025562,0.431086,51
P2-E3,financial-sim,fedavg,scale-10,0.1,20261717,0.756063,0.763731,-0.007667,-0.029943,0.420857,54
P2-E3,financial-sim,fedavg,scale-10,0.1,20261818,0.740909,0.746042,-0.005133,-0.021309,0.446886,56
P2-E3,financial-sim,fedavg,scale-10,0.1,20261919,0.730414,0.712103,0.018311,0.079471,0.542882,55
P2-E3,financial-sim,fedavg,scale-10,0.2,20260000,0.702119,0.681092,0.021027,0.104032,0.532793,53
P2-E3,financial-sim,fedavg,scale-10,0.2,20260101,0.747109,0.718782,0.028328,0.114636,0.545712,54
P2-E3,financial-sim,fedavg,scale-10,0.2,20260202,0.741642,0.688233,0.053409,0.221027,0.449319,58
P2-E3,financial-sim,fedavg,scale-10,0.2,20260303,0.749212,0.629063,0.120149,0.482114,0.26051,62
P2-E3,financial-sim,fedavg,scale-10,0.2,20260404,0.731946,0.559688,0.172258,0.742665,0.409177,55
P2-E3,financial-sim,fedavg,scale-10,0.2,20260505,0.747909,0.752353,-0.004444,-0.017925,0.528126,54
P2-E3,financial-sim,fedavg,scale-10,0.2,20260606,0.724694,0.592046,0.132648,0.590351,0.346719,54
P2-E3,financial-sim,fedavg,scale-10,0.2,20260707,0.717103,0.673987,0.043117,0.1986,0.449629,56
P2-E3,financial-sim,fedavg,scale-10,0.2,20260808,0.736872,0.642869,0.094003,0.396851,0.395972,53
P2-E3,financial-sim,fedavg,scale-10,0.2,20260909,0.749372,0.680458,0.068914,0.27635,0.516571,57
P2-E3,financial-sim,fedavg,scale-10,0.2,20261010,0.697503,0.622018,0.075486,0.382199,0.507515,56
P2-E3,financial-sim,fedavg,scale-10,0.2,20261111,0.759479,0.700066,0.059413,0.22897,0.402196,54
P2-E3,financial-sim,fedavg,scale-10,0.2,20261212,0.750862,0.712642,0.03822,0.152355,0.46819,54
P2-E3,financial-sim,fedavg,scale-10,0.2,20261313,0.746391,0.659259,0.087131,0.353631,0.437802,55
P2-E3,financial-sim,fedavg,scale-10,0.2,20261414,0.735347,0.72564,0.009708,0.041249,0.494916,52
P2-E3,financial-sim,fedavg,scale-10,0.2,20261515,0.725206,0.577744,0.147462,0.654786,0.44456,63
P2-E3,financial-sim,fedavg,scale-10,0.2,20261616,0.730612,0.732298,-0.001686,-0.007309,0.406857,52
P2-E3,financial-sim,fedavg,scale-10,0.2,20261717,0.756063,0.701297,0.054767,0.213879,0.449056,51
P2-E3,financial-sim,fedavg,scale-10,0.2,20261818,0.740909,0.595366,0.145542,0.604139,0.328182,52
P2-E3,financial-sim,fedavg,scale-10,0.2,20261919,0.730414,0.696463,0.033952,0.147351,0.522989,53
P2-E3,financial-sim,fedavg,scale-10,0.3,20260000,0.702119,0.684849,0.01727,0.085444,0.54311,54
P2-E3,financial-sim,fedavg,scale-10,0.3,20260101,0.747109,0.699885,0.047225,0.191109,0.552445,53
P2-E3,financial-sim,fedavg,scale-10,0.3,20260202,0.741642,0.715512,0.02613,0.108135,0.496143,53
P2-E3,financial-sim,fedavg,scale-10,0.3,20260303,0.749212,0.629662,0.11955,0.479711,0.232685,55
P2-E3,financial-sim,fedavg,scale-10,0.3,20260404,0.731946,0.523638,0.208308,0.898089,0.381258,52
P2-E3,financial-sim,fedavg,scale-10,0.3,20260505,0.747909,0.744362,0.003547,0.014309,0.508021,53
P2-E3,financial-sim,fedavg,scale-10,0.3,20260606,0.724694,0.685539,0.039155,0.174259,0.500558,57
P2-E3,financial-sim,fedavg,scale-10,0.3,20260707,0.717103,0.553532,0.163571,0.753427,0.342556,57
P2-E3,financial-sim,fedavg,scale-10,0.3,20260808,0.736872,0.628187,0.108685,0.458835,0.316384,56
P2-E3,financial-sim,fedavg,scale-10,0.3,20260909,0.749372,0.627272,0.1221,0.48963,0.412155,53
P2-E3,financial-sim,fedavg,scale-10,0.3,20261010,0.697503,0.538777,0.158726,0.803664,0.185057,54
P2-E3,financial-sim,fedavg,scale-10,0.3,20261111,0.759479,0.546884,0.212594,0.819313,0.139973,53
P2-E3,financial-sim,fedavg,scale-10,0.3,20261212,0.750862,0.652148,0.098714,0.3935,0.416179,53
P2-E3,financial-sim,fedavg,scale-10,0.3,20261313,0.746391,0.58667,0.15972,0.648241,0.31276,53
P2-E3,financial-sim,fedavg,scale-10,0.3,20261414,0.735347,0.726787,0.008561,0.036375,0.497569,52
P2-E3,financial-sim,fedavg,scale-10,0.3,20261515,0.725206,0.578552,0.146653,0.651197,0.311244,52
P2-E3,financial-sim,fedavg,scale-10,0.3,20261616,0.730612,0.698289,0.032323,0.140163,0.415314,55
P2-E3,financial-sim,fedavg,scale-10,0.3,20261717,0.756063,0.615138,0.140926,0.550355,0.445897,52
P2-E3,financial-sim,fedavg,scale-10,0.3,20261818,0.740909,0.57225,0.168659,0.700095,0.229899,55
P2-E3,financial-sim,fedavg,scale-10,0.3,20261919,0.730414,0.648082,0.082332,0.357321,0.340627,54
P2-E3,financial-sim,fedavg,constant-5,0.1,20260000,0.702119,0.495409,0.20671,1.022714,0.323129,54
P2-E3,financial-sim,fedavg,constant-5,0.1,20260101,0.747109,0.495803,0.251306,1.016983,0.339945,51
P2-E3,financial-sim,fedavg,constant-5,0.1,20260202,0.741642,0.509895,0.231748,0.959052,0.379863,53
P2-E3,financial-sim,fedavg,constant-5,0.1,20260303,0.749212,0.480082,0.26913,1.079924,0.416867,50
P2-E3,financial-sim,fedavg,constant-5,0.1,20260404,0.731946,0.49381,0.238137,1.026689,0.401732,50
P2-E3,financial-sim,fedavg,constant-5,0.1,20260505,0.747909,0.536431,0.211478,0.853045,0.405615,51
P2-E3,financial-sim,fedavg,constant-5,0.1,20260606,0.724694,0.49257,0.232124,1.033068,0.320002,53
P2-E3,financial-sim,fedavg,constant-5,0.1,20260707,0.717103,0.514238,0.202866,0.93442,0.325195,53
P2-E3,financial-sim,fedavg,constant-5,0.1,20260808,0.736872,0.493938,0.242934,1.025593,0.379328,51
P2-E3,financial-sim,fedavg,constant-5,0.1,20260909,0.749372,0.478845,0.270527,1.084834,0.317997,54
P2-E3,financial-sim,fedavg,constant-5,0.1,20261010,0.697503,0.535457,0.162046,0.820472,0.364964,52
P2-E3,financial-sim,fedavg,constant-5,0.1,20261111,0.759479,0.513581,0.245898,0.94766,0.393137,52
P2-E3,financial-sim,fedavg,constant-5,0.1,20261212,0.750862,0.507891,0.242972,0.968546,0.347461,52
P2-E3,financial-sim,fedavg,constant-5,0.1,20261313,0.746391,0.508275,0.238116,0.966417,0.390238,54
P2-E3,financial-sim,fedavg,constant-5,0.1,20261414,0.735347,0.471235,0.264112,1.122224,0.3776,51
P2-E3,financial-sim,fedavg,constant-5,0.1,20261515,0.725206,0.507553,0.217652,0.966461,0.32551,52
P2-E3,financial-sim,fedavg,constant-5,0.1,20261616,0.730612,0.486949,0.243663,1.056591,0.338533,52
P2-E3,financial-sim,fedavg,constant-5,0.1,20261717,0.756063,0.511936,0.244127,0.953387,0.384465,52
P2-E3,financial-sim,fedavg,constant-5,0.1,20261818,0.740909,0.488712,0.252196,1.046856,0.379627,51
P2-E3,financial-sim,fedavg,constant-5,0.1,20261919,0.730414,0.488401,0.242013,1.05034,0.337436,53
P2-E3,financial-sim,fedavg,constant-5,0.2,20260000,0.702119,0.453905,0.248214,1.228061,0.282113,50
P2-E3,financial-sim,fedavg,constant-5,0.2,20260101,0.747109,0.452845,0.294264,1.190827,0.279601,49
P2-E3,financial-sim,fedavg,constant-5,0.2,20260202,0.741642,0.451064,0.290578,1.202513,0.336083,50
P2-E3,financial-sim,fedavg,constant-5,0.2,20260303,0.749212,0.427692,0.32152,1.290146,0.331333,48
P2-E3,financial-sim,fedavg,constant-5,0.2,20260404,0.731946,0.451307,0.280639,1.209931,0.33506,47
P2-E3,financial-sim,fedavg,constant-5,0.2,20260505,0.747909,0.479023,0.268886,1.084615,0.348254,49
P2-E3,financial-sim,fedavg,constant-5,0.2,20260606,0.724694,0.443245,0.281449,1.252586,0.253472,52
P2-E3,financial-sim,fedavg,constant-5,0.2,20260707,0.717103,0.46109,0.256013,1.179224,0.291935,51
P2-E3,financial-sim,fedavg,constant-5,0.2,20260808,0.736872,0.450323,0.286549,1.209721,0.292874,50
P2-E3,financial-sim,fedavg,constant-5,0.2,20260909,0.749372,0.417928,0.331444,1.329116,0.260511,48
P2-E3,financial-sim,fedavg,constant-5,0.2,20261010,0.697503,0.485774,0.211729,1.07203,0.299916,49
P2-E3,financial-sim,fedavg,constant-5,0.2,20261111,0.759479,0.451643,0.307836,1.186361,0.304111,51
P2-E3,financial-sim,fedavg,constant-5,0.2,20261212,0.750862,0.462391,0.288471,1.149917,0.27511,53
P2-E3,financial-sim,fedavg,constant-5,0.2,20261313,0.746391,0.440351,0.306039,1.242091,0.324262,50
P2-E3,financial-sim,fedavg,constant-5,0.2,20261414,0.735347,0.409637,0.325711,1.383958,0.300133,49
P2-E3,financial-sim,fedavg,constant-5,0.2,20261515,0.725206,0.463757,0.261448,1.160933,0.292299,48
P2-E3,financial-sim,fedavg,constant-5,0.2,20261616,0.730612,0.444307,0.286305,1.241501,0.273133,48
P2-E3,financial-sim,fedavg,constant-5,0.2,20261717,0.756063,0.462834,0.293229,1.145144,0.27474,48
P2-E3,financial-sim,fedavg,constant-5,0.2,20261818,0.740909,0.440226,0.300682,1.248118,0.318788,47
P2-E3,financial-sim,fedavg,constant-5,0.2,20261919,0.730414,0.43996,0.290454,1.260573,0.259373,50
P2-E3,financial-sim,fedavg,constant-5,0.3,20260000,0.702119,0.445879,0.25624,1.267767,0.239496,49
P2-E3,financial-sim,fedavg,constant-5,0.3,20260101,0.747109,0.434296,0.312813,1.265889,0.276536,47
P2-E3,financial-sim,fedavg,constant-5,0.3,20260202,0.741642,0.436047,0.305596,1.264662,0.331094,46
P2-E3,financial-sim,fedavg,constant-5,0.3,20260303,0.749212,0.407607,0.341605,1.370743,0.298569,48
P2-E3,financial-sim,fedavg,constant-5,0.3,20260404,0.731946,0.42623,0.305717,1.318049,0.300659,48
P2-E3,financial-sim,fedavg,constant-5,0.3,20260505,0.747909,0.451876,0.296033,1.194121,0.316131,47
P2-E3,financial-sim,fedavg,constant-5,0.3,20260606,0.724694,0.43677,0.287924,1.281407,0.257937,47
P2-E3,financial-sim,fedavg,constant-5,0.3,20260707,0.717103,0.427809,0.289294,1.332519,0.259536,47
P2-E3,financial-sim,fedavg,constant-5,0.3,20260808,0.736872,0.432452,0.304421,1.285168,0.253019,47
P2-E3,financial-sim,fedavg,constant-5,0.3,20260909,0.749372,0.399972,0.3494,1.401119,0.242063,47
P2-E3,financial-sim,fedavg,constant-5,0.3,20261010,0.697503,0.465915,0.231589,1.172582,0.270649,47
P2-E3,financial-sim,fedavg,constant-5,0.3,20261111,0.759479,0.429788,0.329691,1.270588,0.240088,49
P2-E3,financial-sim,fedavg,constant-5,0.3,20261212,0.750862,0.438927,0.311936,1.243454,0.265705,46
P2-E3,financial-sim,fedavg,constant-5,0.3,20261313,0.746391,0.413933,0.332458,1.349311,0.275097,47
P2-E3,financial-sim,fedavg,constant-5,0.3,20261414,0.735347,0.385673,0.349675,1.485781,0.272467,48
P2-E3,financial-sim,fedavg,constant-5,0.3,20261515,0.725206,0.449581,0.275624,1.223879,0.279337,49
P2-E3,financial-sim,fedavg,constant-5,0.3,20261616,0.730612,0.41615,0.314462,1.363597,0.215867,50
P2-E3,financial-sim,fedavg,constant-5,0.3,20261717,0.756063,0.438809,0.317254,1.238968,0.245042,49
P2-E3,financial-sim,fedavg,constant-5,0.3,20261818,0.740909,0.428706,0.312203,1.295939,0.265202,48
P2-E3,financial-sim,fedavg,constant-5,0.3,20261919,0.730414,0.424867,0.305547,1.326079,0.236011,48
P2-E3,financial-sim,fedavg,gaussian-5,0.1,20260000,0.702119,0.639128,0.062991,0.311651,0.436037,55
P2-E3,financial-sim,fedavg,gaussian-5,0.1,20260101,0.747109,0.671384,0.075726,0.306447,0.484038,55
P2-E3,financial-sim,fedavg,gaussian-5,0.1,20260202,0.741642,0.652019,0.089624,0.370895,0.477524,54
P2-E3,financial-sim,fedavg,gaussian-5,0.1,20260303,0.749212,0.667962,0.08125,0.326027,0.516304,67
P2-E3,financial-sim,fedavg,gaussian-5,0.1,20260404,0.731946,0.66511,0.066836,0.288153,0.45696,55
P2-E3,financial-sim,fedavg,gaussian-5,0.1,20260505,0.747909,0.698014,0.049895,0.201263,0.372892,53
P2-E3,financial-sim,fedavg,gaussian-5,0.1,20260606,0.724694,0.673517,0.051177,0.227765,0.442708,53
P2-E3,financial-sim,fedavg,gaussian-5,0.1,20260707,0.717103,0.673361,0.043743,0.201483,0.447255,51
P2-E3,financial-sim,fedavg,gaussian-5,0.1,20260808,0.736872,0.679863,0.057009,0.240676,0.412184,54
P2-E3,financial-sim,fedavg,gaussian-5,0.1,20260909,0.749372,0.678711,0.070661,0.283354,0.515429,54
P2-E3,financial-sim,fedavg,gaussian-5,0.1,20261010,0.697503,0.641116,0.056387,0.285499,0.496468,62
P2-E3,financial-sim,fedavg,gaussian-5,0.1,20261111,0.759479,0.683697,0.075781,0.292052,0.438968,60
P2-E3,financial-sim,fedavg,gaussian-5,0.1,20261212,0.750862,0.673855,0.077008,0.306971,0.455171,52
P2-E3,financial-sim,fedavg,gaussian-5,0.1,20261313,0.746391,0.675747,0.070643,0.286713,0.440591,55
P2-E3,financial-sim,fedavg,gaussian-5,0.1,20261414,0.735347,0.661479,0.073868,0.313869,0.525672,53
P2-E3,financial-sim,fedavg,gaussian-5,0.1,20261515,0.725206,0.655918,0.069287,0.307662,0.523228,51
P2-E3,financial-sim,fedavg,gaussian-5,0.1,20261616,0.730612,0.681064,0.049548,0.214856,0.475886,53
P2-E3,financial-sim,fedavg,gaussian-5,0.1,20261717,0.756063,0.697254,0.05881,0.229668,0.458899,51
P2-E3,financial-sim,fedavg,gaussian-5,0.1,20261818,0.740909,0.662221,0.078687,0.326627,0.431835,53
P2-E3,financial-sim,fedavg,gaussian-5,0.1,20261919,0.730414,0.64707,0.083344,0.361714,0.565429,53
P2-E3,financial-sim,fedavg,gaussian-5,0.2,20260000,0.702119,0.614329,0.08779,0.434347,0.431138,52
P2-E3,financial-sim,fedavg,gaussian-5,0.2,20260101,0.747109,0.645849,0.101261,0.409782,0.479782,51
P2-E3,financial-sim,fedavg,gaussian-5,0.2,20260202,0.741642,0.633836,0.107806,0.446139,0.462294,49
P2-E3,financial-sim,fedavg,gaussian-5,0.2,20260303,0.749212,0.640971,0.108241,0.434333,0.515568,54
P2-E3,financial-sim,fedavg,gaussian-5,0.2,20260404,0.731946,0.643441,0.088505,0.381577,0.428266,51
P2-E3,financial-sim,fedavg,gaussian-5,0.2,20260505,0.747909,0.671111,0.076798,0.309783,0.362814,51
P2-E3,financial-sim,fedavg,gaussian-5,0.2,20260606,0.724694,0.648767,0.075927,0.337911,0.435606,51
P2-E3,financial-sim,fedavg,gaussian-5,0.2,20260707,0.717103,0.654113,0.06299,0.290139,0.438235,50
P2-E3,financial-sim,fedavg,gaussian-5,0.2,20260808,0.736872,0.650789,0.086084,0.363418,0.413043,50
P2-E3,financial-sim,fedavg,gaussian-5,0.2,20260909,0.749372,0.648936,0.100436,0.402757,0.5056,51
P2-E3,financial-sim,fedavg,gaussian-5,0.2,20261010,0.697503,0.619285,0.078218,0.396034,0.491972,51
P2-E3,financial-sim,fedavg,gaussian-5,0.2,20261111,0.759479,0.660983,0.098496,0.379593,0.44198,51
P2-E3,financial-sim,fedavg,gaussian-5,0.2,20261212,0.750862,0.651104,0.099759,0.397663,0.464137,52
P2-E3,financial-sim,fedavg,gaussian-5,0.2,20261313,0.746391,0.652043,0.094347,0.382918,0.410405,51
P2-E3,financial-sim,fedavg,gaussian-5,0.2,20261414,0.735347,0.634111,0.101236,0.430156,0.5278,51
P2-E3,financial-sim,fedavg,gaussian-5,0.2,20261515,0.725206,0.630854,0.094351,0.418955,0.498984,51
P2-E3,financial-sim,fedavg,gaussian-5,0.2,20261616,0.730612,0.661199,0.069413,0.300996,0.488457,76
P2-E3,financial-sim,fedavg,gaussian-5,0.2,20261717,0.756063,0.671154,0.084909,0.331593,0.463953,50
P2-E3,financial-sim,fedavg,gaussian-5,0.2,20261818,0.740909,0.636756,0.104152,0.432331,0.431344,51
P2-E3,financial-sim,fedavg,gaussian-5,0.2,20261919,0.730414,0.626054,0.104361,0.452926,0.558798,52
P2-E3,financial-sim,fedavg,gaussian-5,0.3,20260000,0.702119,0.607783,0.094336,0.466737,0.425059,52
P2-E3,financial-sim,fedavg,gaussian-5,0.3,20260101,0.747109,0.639132,0.107977,0.436961,0.477122,51
P2-E3,financial-sim,fedavg,gaussian-5,0.3,20260202,0.741642,0.622643,0.118999,0.492461,0.457381,55
P2-E3,financial-sim,fedavg,gaussian-5,0.3,20260303,0.749212,0.629599,0.119613,0.479966,0.496337,50
P2-E3,financial-sim,fedavg,gaussian-5,0.3,20260404,0.731946,0.63578,0.096167,0.414607,0.419719,51
P2-E3,financial-sim,fedavg,gaussian-5,0.3,20260505,0.747909,0.659578,0.088331,0.356306,0.352118,49
P2-E3,financial-sim,fedavg,gaussian-5,0.3,20260606,0.724694,0.63867,0.086024,0.382849,0.446259,49
P2-E3,financial-sim,fedavg,gaussian-5,0.3,20260707,0.717103,0.645631,0.071472,0.329208,0.432157,49
P2-E3,financial-sim,fedavg,gaussian-5,0.3,20260808,0.736872,0.638226,0.098646,0.416452,0.411692,51
P2-E3,financial-sim,fedavg,gaussian-5,0.3,20260909,0.749372,0.640658,0.108713,0.435949,0.499771,51
P2-E3,financial-sim,fedavg,gaussian-5,0.3,20261010,0.697503,0.607834,0.089669,0.454014,0.488867,51
P2-E3,financial-sim,fedavg,gaussian-5,0.3,20261111,0.759479,0.648123,0.111356,0.429151,0.433623,50
P2-E3,financial-sim,fedavg,gaussian-5,0.3,20261212,0.750862,0.64169,0.109173,0.435189,0.459715,50
